obj_id,name,confidence,width,height,left,top,obs_confidence,parents_name,image_name
89ec810b-d167-37a2-ba2c-f69c270df24c,Wheel,62.509193420410156,0.08422861248254776,0.08516769111156464,0.5649867057800293,0.004309085197746754,62.509193420410156,Machine,ChokChai4_img_13-7956791_100-6031267_a187-21598902886774_s270_y0_f90_1.jpg
17e8bebc-f084-36c7-a67a-b4b683ac2b29,Machine,62.509193420410156,,,,,,,ChokChai4_img_13-7956791_100-6031267_a187-21598902886774_s270_y0_f90_1.jpg
629331a1-f3c8-3913-86b2-700db097994d,Urban,61.22015380859375,,,,,,,ChokChai4_img_13-7956791_100-6031267_a187-21598902886774_s270_y0_f90_1.jpg
798e7a36-c914-3573-9556-7742d61681dd,Shelter,99.51638793945312,,,,,,,ChokChai4_img_13-7957783_100-6031393_a187-21598902886774_s270_y0_f90_1.jpg
54b00cc1-8287-356c-94f8-82311fe270fd,Nature,99.51638793945312,,,,,,,ChokChai4_img_13-7957783_100-6031393_a187-21598902886774_s270_y0_f90_1.jpg
a8ba4a4a-6106-3702-b0e0-92ae4978d8c9,Outdoors,99.51638793945312,,,,,,,ChokChai4_img_13-7957783_100-6031393_a187-21598902886774_s270_y0_f90_1.jpg
b7e85113-636b-3b23-9874-5cb9ca4bb35b,Building,99.51638793945312,,,,,,,ChokChai4_img_13-7957783_100-6031393_a187-21598902886774_s270_y0_f90_1.jpg
9b3db534-bbbb-3b1e-88c5-1305c8de5911,Countryside,99.51638793945312,,,,,,,ChokChai4_img_13-7957783_100-6031393_a187-21598902886774_s270_y0_f90_1.jpg
0a2d409f-1c3a-3ea9-bdf9-f8ac5ca3fb73,Rural,99.51638793945312,,,,,,,ChokChai4_img_13-7957783_100-6031393_a187-21598902886774_s270_y0_f90_1.jpg
5afc034f-3211-3144-bbad-b582fa610000,Urban,76.52879333496094,,,,,,,ChokChai4_img_13-7957783_100-6031393_a187-21598902886774_s270_y0_f90_1.jpg
76030250-60cc-32ac-bf7d-dd19eb97ff39,Gate,76.00354766845703,,,,,,,ChokChai4_img_13-7957783_100-6031393_a187-21598902886774_s270_y0_f90_1.jpg
f5d8b60c-0d54-38d9-9bf0-510d4f1fb532,Housing,65.79794311523438,,,,,,,ChokChai4_img_13-7957783_100-6031393_a187-21598902886774_s270_y0_f90_1.jpg
d28f8733-fa0f-3408-b1de-11db191ba469,Wall,60.06070327758789,,,,,,,ChokChai4_img_13-7957783_100-6031393_a187-21598902886774_s270_y0_f90_1.jpg
2f46bc21-1c59-3f1c-80f2-eea827b0cfac,Roof,55.89816665649414,,,,,,,ChokChai4_img_13-7957783_100-6031393_a187-21598902886774_s270_y0_f90_1.jpg
d80e823b-a86f-390a-baa8-2c03d7127403,Outdoors,89.47026062011719,,,,,,,ChokChai4_img_13-7958775_100-6031518_a187-21598902886774_s270_y0_f90_1.jpg
613834b5-8f77-3059-b93f-17b99e91b900,Nature,89.3163070678711,,,,,,,ChokChai4_img_13-7958775_100-6031518_a187-21598902886774_s270_y0_f90_1.jpg
29c1e108-f067-3955-a956-263a635949d0,Plant,82.67222595214844,,,,,,,ChokChai4_img_13-7958775_100-6031518_a187-21598902886774_s270_y0_f90_1.jpg
62bf35bd-f8ca-312c-aaab-7171f25e6ff6,Urban,76.35655212402344,,,,,,,ChokChai4_img_13-7958775_100-6031518_a187-21598902886774_s270_y0_f90_1.jpg
c36e6d77-5925-388a-bd96-39a70f383486,Building,74.19974517822266,,,,,,,ChokChai4_img_13-7958775_100-6031518_a187-21598902886774_s270_y0_f90_1.jpg
f77c83b3-3c0d-3b2b-8b81-33ce1b5f623b,Wall,62.5595703125,,,,,,,ChokChai4_img_13-7958775_100-6031518_a187-21598902886774_s270_y0_f90_1.jpg
79f6f665-8fad-3109-a3e0-fe127639b3ed,Tree,60.602325439453125,,,,,,,ChokChai4_img_13-7958775_100-6031518_a187-21598902886774_s270_y0_f90_1.jpg
43d9a37e-2dd1-3fd4-ae5e-c2ee52c5780d,Porch,57.54096984863281,,,,,,,ChokChai4_img_13-7958775_100-6031518_a187-21598902886774_s270_y0_f90_1.jpg
4a9a4300-8099-3e07-b44b-9d68dd9b096f,Road,56.30958557128906,,,,,,,ChokChai4_img_13-7958775_100-6031518_a187-21598902886774_s270_y0_f90_1.jpg
0e2e4412-813a-33f8-aa8e-648b68c237fd,City,55.06277847290039,,,,,,,ChokChai4_img_13-7958775_100-6031518_a187-21598902886774_s270_y0_f90_1.jpg
6db84a3f-0940-3a10-8b24-6c90001567f8,Town,55.06277847290039,,,,,,,ChokChai4_img_13-7958775_100-6031518_a187-21598902886774_s270_y0_f90_1.jpg
d6504bea-e802-3ca1-b0a3-44feea06cf1d,Building,88.33907318115234,,,,,,,ChokChai4_img_13-7959767_100-6031647_a189-92001296958108_s270_y0_f90_1.jpg
9e00a60b-fe5b-3ad3-9adc-67aefd431492,Urban,81.52922058105469,,,,,,,ChokChai4_img_13-7959767_100-6031647_a189-92001296958108_s270_y0_f90_1.jpg
08a15adc-fc00-3caf-b16e-df4473eb8fda,Utility Pole,63.16575241088867,,,,,,,ChokChai4_img_13-7959767_100-6031647_a189-92001296958108_s270_y0_f90_1.jpg
60a5ace2-a510-3ad3-b1b4-f9c325e272e7,Street,58.30305480957031,,,,,,,ChokChai4_img_13-7959767_100-6031647_a189-92001296958108_s270_y0_f90_1.jpg
55e63a02-5bd2-3519-af92-610e2fa380dc,Road,58.30305480957031,,,,,,,ChokChai4_img_13-7959767_100-6031647_a189-92001296958108_s270_y0_f90_1.jpg
bbe61aef-113a-33db-80a4-4a0f77c55808,City,58.30305480957031,,,,,,,ChokChai4_img_13-7959767_100-6031647_a189-92001296958108_s270_y0_f90_1.jpg
99d00856-c6e3-347f-b795-34a0ec5f80b7,Town,58.30305480957031,,,,,,,ChokChai4_img_13-7959767_100-6031647_a189-92001296958108_s270_y0_f90_1.jpg
34795ba2-80d5-3417-ad7d-442e679784bc,Home Decor,99.9994888305664,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
fabf164a-d0b4-3ad8-884d-f5426475f809,Window,96.61583709716797,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
37547d47-25dc-3ee5-b541-55dd8f0accd6,Shutter,92.81512451171875,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
c2f81853-07b8-3902-8b44-56a8175ebd98,Curtain,92.81512451171875,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
5ad7d47f-28a5-3e93-bb0d-7e1f72734140,Window Shade,82.84086608886719,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
4d6da094-2256-3d93-a1f3-0f709ea226b6,Potted Plant,79.03695678710938,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
44cff63a-56c9-362c-a8c4-a0aca5f03ac1,Pottery,79.03695678710938,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
30e20276-a59a-3161-bab8-1ae64bf2f615,Plant,79.03695678710938,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
c83b9421-32f8-3115-8435-8b767531aff0,Vase,79.03695678710938,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
c41ba5a4-e114-3f75-bf9a-ff73bbb2ecbf,Jar,79.03695678710938,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
0b0edefc-3dcf-3ef4-8b6c-b539baf6de5f,Walkway,69.20576477050781,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
04b44c79-7182-3b04-9746-b2e8065568fa,Path,69.20576477050781,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
349c0570-ae05-396d-9415-a49d2c4977ab,Housing,59.998023986816406,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
29822649-6ef0-3d87-a66d-bf3af8077d3f,Building,59.998023986816406,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
10840b19-6418-3569-b5b0-d900df635fab,Flagstone,59.52431869506836,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
f18c22ae-2fb2-3e80-92d9-9885b017e0ab,Vegetation,58.114864349365234,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
2c6cbcf7-9128-3eaf-b27a-202903afbe6d,Planter,57.39756774902344,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
f926832d-7056-38d5-8adc-91ef23b4dea9,Herbs,57.01547622680664,,,,,,,ChokChai4_img_13-7960758_100-6031777_a185-978546002526_s270_y0_f90_1.jpg
5898b77d-78a3-309f-961f-3f1a5895897c,Car,99.51282501220703,0.04499950259923935,0.0366363525390625,0.8601552844047546,0.5478971600532532,85.12907409667969,Vehicle,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
97cee907-5e4e-3410-9681-84719316cf55,Automobile,99.51282501220703,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
5ba68173-87d8-3e8a-b020-2a1a7c3907d4,Transportation,99.51282501220703,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
36581202-6489-3997-baa9-256dbd2c5a1f,Vehicle,99.51282501220703,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
118aa756-d0df-32ea-a34b-b1348cd49955,Urban,98.1734848022461,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
392f27c1-58a6-390b-b659-7a03edac17e7,High Rise,96.51738739013672,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
b93f9318-0d61-3e5b-816e-45ea5dd31d91,City,96.51738739013672,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
b3b1595e-50c6-3e05-b45d-b31407038ae3,Building,96.51738739013672,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
daa7be49-fbfe-3db7-9fc8-56df77173b31,Town,96.51738739013672,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
dbb028c9-7544-3de0-a451-e30699e47d1e,Neighborhood,96.07096862792969,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
72c13b94-cc7c-3524-88d1-74c5da30a0c5,Wheel,95.96562957763672,0.03805217891931534,0.03305806964635849,0.4191184639930725,0.6199565529823303,91.85440063476562,Machine,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
f9426815-8eab-3e59-99cd-5cdc0f6021ee,Machine,95.96562957763672,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
147805ff-ca39-3349-8cba-672d1074fd63,Apartment Building,94.26785278320312,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
74bdefaa-f9eb-359a-98c4-cc279a26e3a4,Housing,66.63319396972656,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
08481c1b-fea8-352b-8f02-6e927454865b,Road,63.143550872802734,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
00d9920b-6854-35b9-af23-218ae38e031b,Coupe,59.35392379760742,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
b4415eda-b566-3a6f-89c8-b843efbca942,Sports Car,59.35392379760742,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
0728474a-977f-358b-a460-6a7b1ad52bf8,Downtown,58.75211715698242,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
36f6c166-7fc9-3b92-a858-ad0d23aa8e79,Metropolis,57.59514236450195,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
258461cb-3fa1-3b6e-a4ca-a981e94e9297,Window,56.365360260009766,,,,,,,ChokChai4_img_13-7961204_100-5884821_a86-9176799730338_s270_y0_f90_1.jpg
d1cf9468-3747-3631-9fcb-29dfa0654c5b,Car,99.51282501220703,0.04499950259923935,0.0366363525390625,0.8601552844047546,0.5478971600532532,85.12907409667969,Vehicle,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
2d920a5c-d553-394b-93a7-68f11ab7ee66,Automobile,99.51282501220703,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
ead00eea-02ac-3c2a-bf42-9b8fe5dd3f2f,Transportation,99.51282501220703,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
b0c933cc-3dc0-3f7b-b99d-90c424c5fa04,Vehicle,99.51282501220703,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
94c132fe-430e-3313-9095-55dfb1f0c15d,Urban,98.1734848022461,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
a2b9d19a-8a17-37e6-ba35-5c0ebcf02513,High Rise,96.51738739013672,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
6185f02f-769c-356b-a231-2dbb093c250e,City,96.51738739013672,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
997268f4-3aff-383e-8fac-b3b73052c655,Building,96.51738739013672,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
ed04af96-c978-3406-a38c-7923b4974f52,Town,96.51738739013672,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
2ae58e2e-8b6b-352e-982e-6d15522f0fae,Neighborhood,96.07096862792969,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
aeaa89e4-79e5-3caf-868a-f11f49db5f00,Wheel,95.96562957763672,0.03805217891931534,0.03305806964635849,0.4191184639930725,0.6199565529823303,91.85440063476562,Machine,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
04bc6e56-2079-3d58-83ef-1ed73da3f3cb,Machine,95.96562957763672,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
f0159a25-8b8f-34d0-ae31-bdb4bd6b13a1,Apartment Building,94.26785278320312,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
2ac566ed-60df-3c4f-9f85-167c868dbd61,Housing,66.63319396972656,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
9e30e6c9-eebd-37bf-8f28-aa9429b30738,Road,63.143550872802734,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
6ef5f70a-ef91-3ef0-904f-2b305e5d4a17,Coupe,59.35392379760742,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
c3c7e03d-a240-35b2-99cf-53415a0b1eb0,Sports Car,59.35392379760742,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
8e907484-3cdb-39e4-a408-568e89bd69e6,Downtown,58.75211715698242,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
55c89bc0-9b9f-3f43-94d8-39af2aa14106,Metropolis,57.59514236450195,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
9b9a69bc-5bb5-32e7-8245-8115fa010842,Window,56.365360260009766,,,,,,,ChokChai4_img_13-7961257_100-588582_a86-9176799730338_s270_y0_f90_1.jpg
fafc5ec7-6c1c-3321-a620-63f55c0e6ce0,Car,99.51282501220703,0.04499950259923935,0.0366363525390625,0.8601552844047546,0.5478971600532532,85.12907409667969,Vehicle,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
1f7c4892-0a87-3b90-b4fb-2ef3349052cd,Automobile,99.51282501220703,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
fbe088ff-59a4-3984-beac-69a901c97f1b,Transportation,99.51282501220703,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
8dfe8903-61b5-3b59-ab08-64ddcc16061c,Vehicle,99.51282501220703,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
6ceca7fe-f160-39e9-9436-264bb46085c4,Urban,98.1734848022461,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
9c7fc1bc-0ece-3bc4-a85e-c045a7a3581e,High Rise,96.51738739013672,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
4200b976-11a5-3fee-aea3-71f2ee46aac4,City,96.51738739013672,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
0036d287-12a2-31dd-8666-f2b6b6c4104e,Building,96.51738739013672,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
aa7a6f9f-5720-37aa-ae0d-650b23e6f25e,Town,96.51738739013672,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
b012f3d5-e9de-3664-a7c5-12fb887fd17c,Neighborhood,96.07096862792969,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
bdc18c9a-fddd-3e1b-a4a9-42f819773f2f,Wheel,95.96562957763672,0.03805217891931534,0.03305806964635849,0.4191184639930725,0.6199565529823303,91.85440063476562,Machine,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
a24dbc4f-1de5-3ce3-b836-9c320e6352f0,Machine,95.96562957763672,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
c168762a-f2dc-30ae-abca-3efefa1ca956,Apartment Building,94.26785278320312,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
601ebf3c-1765-37ee-8bc6-12517bb27700,Housing,66.63319396972656,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
5d340e85-b0b8-3ab6-b45c-6d004d675d36,Road,63.143550872802734,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
4ed0fee0-8084-34f1-9994-26fd54f9155f,Coupe,59.35392379760742,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
4c3c8a05-cba9-3617-9014-16ff742cbe67,Sports Car,59.35392379760742,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
147b964c-8375-38a7-9883-a25260ffa51c,Downtown,58.75211715698242,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
ea544ab9-dfcc-361d-8303-b6bdf81c2d3b,Metropolis,57.59514236450195,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
9eee25c8-78d5-3ecc-87fd-6c8023d33a35,Window,56.365360260009766,,,,,,,ChokChai4_img_13-7961311_100-5886818_a86-9176799730338_s270_y0_f90_1.jpg
c1fc7058-5ad1-3db1-b4aa-4fac801d14f8,Outdoors,98.6623764038086,,,,,,,ChokChai4_img_13-7961753_100-6031881_a185-978546002526_s270_y0_f90_1.jpg
7a5954f9-a374-3869-a5f0-568268715877,Arbour,96.62987518310547,,,,,,,ChokChai4_img_13-7961753_100-6031881_a185-978546002526_s270_y0_f90_1.jpg
bc527830-2708-3ca9-be38-f9fb22db372d,Garden,96.62987518310547,,,,,,,ChokChai4_img_13-7961753_100-6031881_a185-978546002526_s270_y0_f90_1.jpg
3858c6b4-6190-3fac-a920-2d9d10455d5a,Porch,93.70487213134766,,,,,,,ChokChai4_img_13-7961753_100-6031881_a185-978546002526_s270_y0_f90_1.jpg
b9f330d9-2beb-3ce5-88f4-2cf82c016d21,Patio,90.95314025878906,,,,,,,ChokChai4_img_13-7961753_100-6031881_a185-978546002526_s270_y0_f90_1.jpg
651d3cfb-3638-3615-9610-88c8e9d6bb70,Pergola,84.87650299072266,,,,,,,ChokChai4_img_13-7961753_100-6031881_a185-978546002526_s270_y0_f90_1.jpg
df683a45-af73-3138-a579-d27926ca8f1e,Plant,83.20887756347656,,,,,,,ChokChai4_img_13-7961753_100-6031881_a185-978546002526_s270_y0_f90_1.jpg
eb69abca-940e-3b81-8fd4-498d00fc2cc8,Nature,59.4339714050293,,,,,,,ChokChai4_img_13-7961753_100-6031881_a185-978546002526_s270_y0_f90_1.jpg
e35a7ff7-0f54-3299-99aa-acc0eb25de31,Outdoors,99.48207092285156,,,,,,,ChokChai4_img_13-7962747_100-6031986_a185-978546002526_s270_y0_f90_1.jpg
7861ecf3-5bcb-36e7-9749-c02ca45cd386,Porch,99.33867645263672,,,,,,,ChokChai4_img_13-7962747_100-6031986_a185-978546002526_s270_y0_f90_1.jpg
