image_name,x1,x2,y1,y2,label
00108.jpg,7,27,212,147,7
00109.jpg,18,14,248,168,6
00110.jpg,19,2,591,387,1
00111.jpg,52,6,759,513,1
00112.jpg,231,103,430,226,4
00113.jpg,91,148,700,582,6
00114.jpg,19,72,624,397,7
00116.jpg,132,120,667,401,6
00117.jpg,84,44,663,342,1
00118.jpg,87,235,591,412,4
00119.jpg,173,370,1207,960,6
00121.jpg,49,143,487,455,6
00122.jpg,72,67,233,176,1
00123.jpg,151,568,1954,1271,1
00124.jpg,14,88,271,178,3
00125.jpg,135,761,1894,1353,4
00126.jpg,44,123,778,487,5
00127.jpg,69,103,537,322,5
00128.jpg,86,78,355,284,1
00129.jpg,50,80,592,273,4
00130.jpg,95,161,543,368,6
00131.jpg,275,195,863,474,1
00132.jpg,99,78,557,389,6
00133.jpg,11,126,426,360,4
00135.jpg,19,735,2669,2192,6
00136.jpg,21,35,279,195,3
00137.jpg,45,99,593,403,2
00138.jpg,130,282,1425,900,5
00139.jpg,72,215,628,481,4
00140.jpg,62,95,633,434,2
00141.jpg,13,106,476,260,4
00142.jpg,78,300,952,633,5
00143.jpg,72,51,566,412,6
00144.jpg,66,59,283,202,7
00145.jpg,135,36,1181,885,4
00146.jpg,2,5,298,162,1
00147.jpg,8,12,770,309,6
00148.jpg,24,78,608,379,4
00149.jpg,34,1,242,179,3
00151.jpg,8,37,294,150,4
00152.jpg,23,66,499,311,5
00155.jpg,76,4,1585,1120,6
00157.jpg,32,130,973,661,4
00159.jpg,37,139,988,694,4
00160.jpg,114,46,546,287,1
00161.jpg,12,83,629,354,4
00162.jpg,38,66,548,385,4
00163.jpg,46,84,661,428,6
00164.jpg,13,29,239,174,6
00167.jpg,19,27,429,258,4
00168.jpg,110,96,565,389,4
00169.jpg,2,22,140,81,7
00170.jpg,48,71,615,453,7
00171.jpg,41,42,262,170,2
00172.jpg,6,108,493,267,1
00173.jpg,26,61,508,342,6
00174.jpg,13,29,249,159,3
00175.jpg,69,120,739,502,7
00176.jpg,45,85,1005,558,5
00177.jpg,98,22,650,302,6
00178.jpg,5,28,285,148,3
00179.jpg,42,113,601,439,6
00180.jpg,3,40,297,157,6
00181.jpg,84,256,913,752,5
00182.jpg,43,226,1001,630,2
00185.jpg,24,35,620,438,6
00186.jpg,6,72,255,178,3
00187.jpg,4,408,1600,934,1
00188.jpg,25,162,1241,764,5
00189.jpg,18,15,583,421,2
00191.jpg,129,75,654,422,6
00192.jpg,37,24,259,212,6
00193.jpg,82,107,990,723,6
00194.jpg,187,327,1211,769,4
00196.jpg,26,46,266,213,2
00197.jpg,47,102,492,371,6
00198.jpg,91,121,574,357,1
00199.jpg,151,298,1285,835,2
00200.jpg,30,55,301,187,4
00202.jpg,233,217,1228,807,3
00203.jpg,30,167,945,545,4
00204.jpg,11,61,284,151,1
00205.jpg,29,70,612,356,4
00206.jpg,117,222,558,434,1
00207.jpg,31,119,438,258,5
00209.jpg,58,136,973,636,4
00210.jpg,8,80,639,366,4
00211.jpg,11,47,598,365,4
00212.jpg,8,20,254,155,1
00213.jpg,37,62,261,191,6
00214.jpg,70,78,915,640,3
00215.jpg,38,50,221,138,1
00216.jpg,21,45,133,88,7
00223.jpg,42,115,299,288,2
00224.jpg,19,10,177,134,7
00225.jpg,20,50,463,313,6
00226.jpg,46,15,202,156,3
00227.jpg,36,63,613,397,4
00228.jpg,237,156,896,365,1
00229.jpg,5,46,255,138,4
00230.jpg,223,542,3692,2478,2
00231.jpg,73,109,606,374,3
00233.jpg,276,124,1495,951,4
00234.jpg,99,364,1211,954,6
00235.jpg,59,63,549,404,3
00236.jpg,19,138,571,424,2
00237.jpg,11,10,396,265,3
00238.jpg,163,91,527,346,4
00239.jpg,4,19,255,172,4
00240.jpg,45,60,251,171,4
00241.jpg,32,59,1011,709,2
00243.jpg,270,228,727,416,2
00244.jpg,21,93,479,331,2
00245.jpg,22,59,536,238,4
00246.jpg,1,317,1280,945,4
00247.jpg,47,125,850,468,4
00248.jpg,52,167,508,387,4
00249.jpg,6,155,631,450,1
00250.jpg,11,35,246,186,2
00251.jpg,576,466,2994,1953,4
00252.jpg,37,50,253,158,4
00253.jpg,51,105,579,335,6
00254.jpg,21,11,296,141,6
00255.jpg,29,78,734,396,1
00258.jpg,34,86,227,166,4
00259.jpg,75,254,2514,1929,4
00260.jpg,28,164,698,417,4
00261.jpg,32,79,378,221,4
00263.jpg,177,299,730,673,4
00264.jpg,42,72,472,299,3
00266.jpg,22,300,786,552,4
00267.jpg,25,133,620,374,1
00268.jpg,49,53,596,398,3
00269.jpg,29,192,605,391,4
00270.jpg,15,70,357,186,3
00273.jpg,37,65,458,321,3
00274.jpg,31,69,435,310,4
00275.jpg,165,183,495,358,2
00276.jpg,75,93,529,360,6
00277.jpg,72,193,926,613,4
00278.jpg,1,38,251,135,4
00279.jpg,16,31,553,297,5
00281.jpg,214,240,387,342,1
00282.jpg,20,97,460,356,4
00283.jpg,112,190,664,342,4
00284.jpg,49,101,942,619,6
00285.jpg,7,20,634,298,4
00286.jpg,116,143,769,713,6
00287.jpg,56,299,1266,721,3
00288.jpg,60,46,258,138,6
00289.jpg,205,197,741,425,1
00290.jpg,68,30,620,506,4
00291.jpg,27,147,573,471,6
00293.jpg,24,27,936,380,1
00294.jpg,11,141,629,386,6
00295.jpg,150,114,524,433,6
00296.jpg,18,115,618,456,6
00297.jpg,56,157,639,455,3
00298.jpg,49,67,362,245,4
00299.jpg,24,66,982,711,6
00300.jpg,41,103,994,692,7
00301.jpg,52,36,247,189,6
00302.jpg,1,37,296,171,2
00304.jpg,14,29,235,168,4
00305.jpg,37,21,169,122,6
00307.jpg,171,63,1187,894,6
00308.jpg,16,136,775,418,1
00310.jpg,36,43,407,319,6
00311.jpg,1,69,280,228,1
00312.jpg,53,79,627,464,4
00313.jpg,13,44,477,289,4
00314.jpg,33,71,615,435,3
00315.jpg,555,278,1543,1207,2
00318.jpg,73,159,445,376,1
00319.jpg,38,8,564,402,5
00320.jpg,42,17,440,282,2
00321.jpg,42,63,593,397,6
00322.jpg,9,304,1009,677,3
00323.jpg,161,263,632,415,4
00324.jpg,15,26,199,123,6
00325.jpg,12,21,285,142,1
00326.jpg,29,28,432,249,2
00327.jpg,2,6,546,298,1
00328.jpg,41,49,244,176,6
00329.jpg,10,105,660,475,3
00330.jpg,168,92,333,305,7
00331.jpg,26,81,596,391,4
00332.jpg,76,247,396,396,1
00334.jpg,179,300,1403,894,1
00335.jpg,23,31,236,176,3
00336.jpg,309,598,1767,995,1
00338.jpg,14,129,441,360,3
00339.jpg,39,5,234,174,5
00340.jpg,139,152,488,305,1
00341.jpg,62,116,974,610,4
00342.jpg,152,195,502,436,7
00343.jpg,63,36,760,504,6
00344.jpg,36,59,770,397,6
00345.jpg,26,13,234,194,3
00346.jpg,112,21,2859,1928,4
00347.jpg,100,190,907,691,6
00349.jpg,42,82,956,685,6
00350.jpg,17,52,247,158,3
00351.jpg,13,108,454,305,1
00352.jpg,107,40,433,240,6
00353.jpg,3,60,499,289,4
00354.jpg,44,212,984,596,5
00355.jpg,28,93,1011,675,2
00356.jpg,187,313,1381,1087,4
00358.jpg,53,116,562,353,4
00359.jpg,27,71,630,422,6
00360.jpg,12,23,245,176,3
00361.jpg,17,64,941,620,7
00362.jpg,108,121,539,357,6
00363.jpg,14,60,402,300,1
00364.jpg,15,47,286,184,3
00365.jpg,17,82,630,496,3
00366.jpg,67,55,508,338,6
00367.jpg,30,118,618,334,4
00369.jpg,40,52,603,357,1
00372.jpg,2,190,371,490,2
00373.jpg,243,318,805,629,1
00374.jpg,9,184,740,499,1
00375.jpg,122,48,697,401,4
00376.jpg,74,187,917,734,4
00377.jpg,20,48,624,453,6
00378.jpg,16,25,290,215,4
00379.jpg,119,194,942,586,3
00380.jpg,137,76,600,370,2
00381.jpg,66,88,455,322,3
00382.jpg,4,55,494,365,6
00383.jpg,80,1,549,431,6
00385.jpg,217,199,631,358,1
00386.jpg,65,321,1232,828,5
00387.jpg,47,150,1007,635,4
00388.jpg,18,53,244,175,6
00389.jpg,5,96,409,262,6
00390.jpg,14,21,782,487,1
00391.jpg,433,262,1339,985,7
00392.jpg,62,220,992,667,5
00393.jpg,110,266,986,700,6
00394.jpg,229,126,624,345,6
00395.jpg,58,45,205,165,6
00396.jpg,21,99,442,295,4
00397.jpg,30,29,282,164,4
00398.jpg,29,93,408,242,4
00399.jpg,121,108,655,387,4
00400.jpg,32,51,260,153,4
00401.jpg,24,78,366,232,7
00402.jpg,1,18,392,240,4
00403.jpg,299,199,1415,894,6
00404.jpg,30,132,724,361,1
00406.jpg,1,157,990,640,3
00408.jpg,49,76,343,266,2
00409.jpg,21,66,605,463,6
00410.jpg,31,119,404,248,4
00411.jpg,52,47,586,260,1
00412.jpg,195,372,1908,1339,4
00414.jpg,316,344,1269,891,3
00416.jpg,122,157,921,587,1
00417.jpg,63,69,603,385,6
00418.jpg,12,70,388,273,5
00419.jpg,50,89,584,387,4
00420.jpg,71,64,425,328,2
00421.jpg,71,158,690,341,5
00422.jpg,32,74,277,203,4
00424.jpg,22,83,415,322,4
00425.jpg,48,36,572,300,2
00426.jpg,85,318,1223,863,4
00427.jpg,33,128,581,458,4
00429.jpg,83,182,573,402,4
00430.jpg,82,74,589,340,4
00431.jpg,47,201,534,426,4
00432.jpg,54,128,429,353,1
00433.jpg,58,189,879,642,4
00434.jpg,18,50,280,162,1
00435.jpg,20,75,606,325,7
00436.jpg,20,51,271,180,4
00437.jpg,19,67,412,314,2
00438.jpg,52,94,543,323,4
00439.jpg,11,89,644,415,4
00441.jpg,30,35,382,235,4
00442.jpg,53,56,391,278,2
00443.jpg,37,60,218,144,6
00444.jpg,4,4,377,277,5
00445.jpg,121,169,1387,775,1
00446.jpg,17,41,465,293,4
00447.jpg,43,110,462,296,4
00448.jpg,37,67,617,437,2
00449.jpg,66,117,506,289,1
00450.jpg,57,59,506,288,1
00451.jpg,66,90,507,385,6
00453.jpg,65,91,391,278,6
00454.jpg,251,299,1423,901,4
00455.jpg,434,136,1528,829,4
00456.jpg,79,63,285,171,1
00457.jpg,79,91,600,456,6
00460.jpg,95,139,886,541,4
00462.jpg,5,8,83,58,6
00463.jpg,113,75,1551,1136,6
00464.jpg,72,216,884,579,6
00465.jpg,53,115,565,380,4
00466.jpg,104,261,511,480,2
00467.jpg,47,92,209,178,1
00468.jpg,1,18,300,147,3
00469.jpg,13,88,483,259,5
00472.jpg,34,315,1832,905,4
00473.jpg,18,38,249,178,3
00474.jpg,70,125,389,340,4
00475.jpg,21,85,793,389,2
00476.jpg,95,125,585,390,1
00477.jpg,160,175,923,623,3
00479.jpg,133,38,691,514,6
00480.jpg,29,46,239,134,6
00481.jpg,6,44,270,175,1
00482.jpg,80,91,589,429,4
00483.jpg,18,26,623,342,3
00486.jpg,43,74,587,399,6
00487.jpg,8,23,296,167,6
00488.jpg,28,35,207,139,5
00489.jpg,55,78,454,272,4
00490.jpg,21,51,233,163,4
00491.jpg,37,14,358,288,6
00492.jpg,13,108,612,386,4
00493.jpg,19,116,700,400,3
00494.jpg,39,337,1239,711,4
00495.jpg,111,98,863,766,3
00497.jpg,6,79,470,287,4
00498.jpg,78,102,560,368,7
00499.jpg,12,31,412,249,6
00502.jpg,1,11,101,84,7
00503.jpg,11,48,491,237,1
00504.jpg,45,63,237,138,4
00505.jpg,49,88,226,172,4
00506.jpg,26,185,764,610,4
00507.jpg,139,206,590,395,2
00508.jpg,85,237,1561,1052,4
00510.jpg,10,73,613,388,3
00511.jpg,74,43,569,407,2
00512.jpg,27,61,265,160,1
00513.jpg,12,164,533,351,4
00514.jpg,18,22,292,163,6
00515.jpg,17,70,282,166,4
00516.jpg,18,99,613,427,3
00517.jpg,20,205,1008,694,1
00518.jpg,34,57,237,178,6
00519.jpg,7,39,254,177,4
00520.jpg,14,59,253,142,4
00521.jpg,122,196,512,439,1
00522.jpg,6,7,94,68,6
00523.jpg,33,151,1000,528,4
00525.jpg,116,148,391,318,6
00527.jpg,56,3,736,271,2
00528.jpg,38,74,213,162,6
00529.jpg,45,44,563,415,4
00531.jpg,167,396,1945,1016,1
00533.jpg,40,68,487,263,4
00534.jpg,17,120,563,359,2
00535.jpg,508,240,1379,955,6
00536.jpg,29,116,593,409,3
00537.jpg,1,328,758,773,1
00539.jpg,30,11,413,316,2
00540.jpg,3,39,300,128,1
00541.jpg,12,52,275,208,3
00542.jpg,25,78,600,421,3
00543.jpg,8,79,397,240,6
00545.jpg,5,569,2040,1468,6
00546.jpg,40,114,350,285,1
00547.jpg,63,110,592,351,5
00548.jpg,11,36,247,175,1
00549.jpg,8,5,547,267,1
00550.jpg,11,130,394,257,2
00551.jpg,227,315,766,532,1
00552.jpg,4,41,281,148,1
00553.jpg,16,95,628,339,4
00554.jpg,41,38,299,190,4
00555.jpg,37,89,603,317,1
00556.jpg,101,254,938,605,1
00557.jpg,117,15,723,513,4
00559.jpg,20,65,612,409,4
00563.jpg,9,78,899,520,2
00564.jpg,45,86,600,355,1
00565.jpg,187,117,649,492,2
00566.jpg,520,373,1582,1043,4
00568.jpg,30,128,402,307,4
00569.jpg,25,234,1179,675,6
00570.jpg,10,44,239,193,3
00571.jpg,18,34,255,182,6
00572.jpg,78,245,896,604,2
00573.jpg,141,525,1803,1854,2
00575.jpg,13,75,632,446,6
00576.jpg,20,24,232,156,7
00577.jpg,51,97,669,286,7
00579.jpg,71,82,368,267,6
00580.jpg,49,241,1573,1075,2
00581.jpg,310,322,1121,691,4
00582.jpg,2,11,222,115,4
00583.jpg,107,66,566,314,2
00584.jpg,133,95,827,540,4
00585.jpg,388,220,1340,975,6
00586.jpg,31,105,246,194,2
00587.jpg,23,90,504,289,5
00588.jpg,12,56,247,155,6
00589.jpg,41,140,558,325,4
00590.jpg,9,16,299,204,4
00591.jpg,66,36,573,446,6
00592.jpg,62,128,615,389,1
00595.jpg,91,143,582,410,3
00597.jpg,62,162,607,458,3
00598.jpg,25,84,280,198,1
00599.jpg,33,56,408,294,6
00600.jpg,47,14,360,181,4
00601.jpg,28,55,974,675,4
00602.jpg,29,24,591,388,4
00603.jpg,4,16,213,118,4
00605.jpg,117,376,1610,1048,1
00606.jpg,99,72,894,675,2
00608.jpg,254,283,922,469,1
00610.jpg,395,247,1812,1254,6
00612.jpg,33,98,594,391,5
00613.jpg,24,72,589,481,7
00614.jpg,1,18,1022,692,4
00615.jpg,76,135,965,665,3
00616.jpg,61,66,737,430,2
00617.jpg,39,83,617,477,3
00618.jpg,42,216,998,619,6
00620.jpg,107,110,994,717,6
00621.jpg,10,28,791,520,6
00622.jpg,35,64,549,375,6
00625.jpg,12,41,652,341,6
00626.jpg,30,44,384,243,3
00627.jpg,143,89,390,238,4
00628.jpg,16,20,291,220,3
00629.jpg,3,10,259,193,6
00630.jpg,133,79,660,551,6
00631.jpg,11,8,270,160,4
00632.jpg,59,224,869,575,4
00634.jpg,15,31,286,148,1
00635.jpg,60,91,727,405,1
00636.jpg,37,51,370,268,1
00637.jpg,69,43,868,467,1
00638.jpg,3,41,258,157,1
00639.jpg,44,125,668,483,6
00640.jpg,33,177,583,422,1
00641.jpg,14,113,599,417,4
00642.jpg,37,54,261,175,4
00643.jpg,35,118,573,332,4
00644.jpg,55,138,588,349,6
00645.jpg,20,13,301,113,3
00647.jpg,169,428,1393,1001,4
00648.jpg,14,60,223,138,4
00649.jpg,64,153,818,423,4
00650.jpg,64,136,439,329,6
00651.jpg,8,147,782,511,4
00652.jpg,6,21,318,140,6
00653.jpg,15,46,194,109,4
00654.jpg,55,61,799,445,4
00656.jpg,43,75,445,252,4
00658.jpg,192,235,1260,878,4
00660.jpg,173,132,497,296,1
00661.jpg,8,71,421,285,4
00662.jpg,47,57,612,455,3
00664.jpg,31,66,619,425,4
00665.jpg,12,46,239,154,4
00666.jpg,127,137,673,352,4
00667.jpg,21,44,453,318,4
00669.jpg,12,41,246,186,3
00670.jpg,97,49,455,326,4
00671.jpg,24,91,506,270,4
00672.jpg,50,16,226,184,7
00673.jpg,25,1,259,189,3
00674.jpg,5,16,153,102,7
00676.jpg,35,107,620,389,4
00679.jpg,190,229,681,454,1
00680.jpg,59,52,247,155,4
00681.jpg,5,32,588,340,4
00682.jpg,11,15,297,201,3
00683.jpg,108,1,550,295,4
00684.jpg,68,37,698,446,1
00685.jpg,260,498,1700,1030,4
00686.jpg,30,52,385,190,1
00687.jpg,167,84,854,575,4
00688.jpg,75,6,864,628,4
00689.jpg,59,63,369,293,4
00691.jpg,84,189,573,376,4
00692.jpg,48,45,589,320,6
00693.jpg,64,103,934,617,3
00694.jpg,14,43,221,150,6
00695.jpg,87,80,567,458,3
00696.jpg,2,73,567,331,3
00697.jpg,16,55,560,382,5
00698.jpg,29,24,219,151,4
00699.jpg,37,36,609,376,4
00700.jpg,93,101,404,274,4
00702.jpg,567,449,1428,988,4
00703.jpg,21,137,472,337,4
00704.jpg,11,29,631,435,4
00705.jpg,17,8,343,248,6
00706.jpg,13,20,626,446,6
00707.jpg,26,32,677,418,6
00708.jpg,102,298,903,609,4
00710.jpg,13,34,272,147,1
00711.jpg,29,19,623,405,7
00712.jpg,457,414,1308,951,6
00713.jpg,58,82,966,720,3
00714.jpg,75,121,603,370,5
00715.jpg,47,89,690,441,3
00717.jpg,21,31,609,359,3
00718.jpg,296,222,1121,607,6
00719.jpg,118,93,380,317,4
00721.jpg,74,231,418,360,4
00722.jpg,62,102,565,405,3
00723.jpg,25,241,751,524,2
00724.jpg,100,27,238,125,4
00725.jpg,206,55,808,570,4
00726.jpg,7,85,246,182,4
00727.jpg,1,31,208,92,1
00728.jpg,38,66,266,181,4
00729.jpg,64,160,420,347,4
00730.jpg,30,56,619,395,6
00732.jpg,40,349,571,613,4
00733.jpg,289,136,555,306,4
00734.jpg,16,157,778,520,4
00735.jpg,10,60,894,506,2
00737.jpg,39,12,216,187,7
00739.jpg,29,86,601,373,6
00740.jpg,37,77,582,342,4
00741.jpg,41,81,629,410,3
00742.jpg,5,25,271,177,4
00743.jpg,45,115,627,455,3
00744.jpg,51,52,541,364,4
00745.jpg,32,72,591,386,4
00746.jpg,10,18,242,181,4
00747.jpg,213,307,763,557,4
00748.jpg,54,39,392,188,3
00749.jpg,15,36,271,154,4
00750.jpg,17,70,370,257,4
00752.jpg,305,270,1439,959,2
00753.jpg,68,128,549,419,3
00754.jpg,60,2,578,440,6
00756.jpg,21,47,580,344,1
00757.jpg,85,118,379,290,3
00758.jpg,30,154,771,502,4
00759.jpg,25,99,602,388,5
00760.jpg,100,5,1179,862,2
00761.jpg,57,131,570,397,3
00762.jpg,6,106,611,372,1
00764.jpg,8,106,391,262,4
00767.jpg,106,73,805,546,1
00769.jpg,61,222,959,569,4
00770.jpg,21,45,772,547,4
00771.jpg,22,59,626,412,2
00772.jpg,30,31,611,453,4
00773.jpg,33,50,197,150,6
00774.jpg,45,199,615,432,3
00775.jpg,82,99,565,351,4
00776.jpg,15,45,639,420,7
00777.jpg,18,40,491,283,6
00778.jpg,60,17,455,322,1
00779.jpg,17,121,555,384,5
00781.jpg,38,6,595,476,7
00782.jpg,68,95,593,319,1
00783.jpg,156,255,955,619,5
00785.jpg,19,96,469,266,1
00786.jpg,13,32,774,529,2
00787.jpg,114,128,800,432,1
00788.jpg,30,105,294,233,4
00789.jpg,23,25,245,150,4
00790.jpg,124,406,1546,1120,6
00791.jpg,9,61,334,199,4
00792.jpg,155,59,532,361,4
00793.jpg,7,50,394,261,4
00794.jpg,23,102,408,265,2
00795.jpg,9,30,251,169,4
00796.jpg,38,213,564,436,4
00797.jpg,135,62,922,611,2
00799.jpg,11,96,625,387,1
00802.jpg,45,140,357,247,1
00803.jpg,36,36,549,457,4
00804.jpg,78,31,570,419,7
00805.jpg,15,32,296,149,2
00807.jpg,13,87,630,401,6
00808.jpg,9,46,141,94,7
00809.jpg,58,13,579,414,1
00810.jpg,66,18,237,185,3
00811.jpg,49,114,577,367,4
00812.jpg,1,63,480,315,5
00813.jpg,32,93,941,696,2
00815.jpg,34,74,473,273,4
00816.jpg,12,34,139,78,5
00817.jpg,28,96,477,317,6
00818.jpg,57,220,673,468,1
00819.jpg,8,17,388,287,4
00820.jpg,30,116,963,523,4
00822.jpg,391,169,859,401,5
00823.jpg,15,24,144,72,6
00824.jpg,174,243,846,546,3
00825.jpg,3,57,455,287,4
00826.jpg,120,90,610,359,6
00827.jpg,165,123,645,366,6
00828.jpg,4,91,600,308,1
00829.jpg,191,332,1027,663,4
00830.jpg,159,131,533,356,6
00831.jpg,51,55,618,377,4
00832.jpg,14,5,246,188,3
00833.jpg,102,85,463,360,4
00834.jpg,26,113,612,372,6
00835.jpg,80,158,453,345,4
00836.jpg,27,125,425,311,4
00838.jpg,20,224,988,644,2
00839.jpg,35,19,614,435,6
00840.jpg,105,104,626,312,6
00841.jpg,41,67,432,286,1
00842.jpg,42,147,753,414,3
00843.jpg,17,31,342,242,6
00844.jpg,30,15,639,419,1
00845.jpg,52,16,246,168,4
00846.jpg,39,119,558,434,3
00847.jpg,56,23,415,334,6
00848.jpg,21,96,755,412,1
00849.jpg,1,125,549,372,5
00850.jpg,47,179,1227,812,4
00851.jpg,9,85,335,209,6
00852.jpg,30,308,1511,975,6
00853.jpg,35,258,1218,908,1
00854.jpg,45,41,420,280,7
00855.jpg,29,66,614,433,4
00856.jpg,51,105,341,189,4
00857.jpg,57,87,569,437,6
00858.jpg,139,416,1954,1149,4
00860.jpg,273,145,658,366,1
00862.jpg,36,47,964,444,7
00865.jpg,11,74,392,255,4
00866.jpg,11,79,627,480,6
00867.jpg,20,135,557,367,3
00868.jpg,17,38,231,152,7
00869.jpg,35,75,592,334,4
00870.jpg,38,74,326,205,1
00873.jpg,517,291,765,462,1
00874.jpg,49,142,426,307,3
00875.jpg,34,79,749,461,4
00876.jpg,51,121,588,387,3
00878.jpg,101,162,882,650,1
00879.jpg,16,196,670,405,3
00881.jpg,18,63,885,663,2
00882.jpg,140,122,1059,496,4
00883.jpg,14,29,643,408,6
00884.jpg,14,72,245,173,3
00885.jpg,51,31,565,352,2
00886.jpg,111,68,393,309,5
00887.jpg,6,9,124,89,6
00888.jpg,7,51,253,156,1
00889.jpg,34,400,1555,1153,1
00890.jpg,26,15,698,386,7
00891.jpg,93,106,1160,799,4
00892.jpg,32,48,1534,791,6
00895.jpg,24,108,709,375,6
00896.jpg,61,55,258,161,4
00897.jpg,30,34,513,274,4
00898.jpg,89,68,483,310,1
00899.jpg,60,93,657,353,4
00901.jpg,160,59,759,346,1
00902.jpg,6,40,256,170,6
00903.jpg,316,393,1755,1074,2
00904.jpg,15,96,504,279,1
00905.jpg,26,81,615,365,4
00906.jpg,68,52,435,331,4
00907.jpg,21,73,464,294,3
00908.jpg,18,71,632,390,3
00909.jpg,50,63,541,346,6
00910.jpg,33,2,593,456,4
00911.jpg,20,76,898,612,4
00912.jpg,82,33,542,234,2
00913.jpg,9,51,635,414,5
00914.jpg,40,283,1546,964,6
00915.jpg,206,222,746,467,6
00916.jpg,15,70,622,378,6
00918.jpg,37,180,615,445,4
00919.jpg,127,155,525,383,6
00920.jpg,56,23,776,372,5
00921.jpg,88,367,1189,730,4
00923.jpg,13,23,150,82,4
00924.jpg,14,63,287,181,4
00925.jpg,3,135,1199,771,4
00926.jpg,8,37,237,142,1
00928.jpg,75,130,702,396,5
00929.jpg,22,29,498,204,5
00930.jpg,31,89,296,187,6
00931.jpg,86,194,570,426,2
00933.jpg,48,36,576,469,4
00934.jpg,90,31,922,699,4
00935.jpg,3,77,615,463,6
00936.jpg,8,13,644,255,1
00937.jpg,18,56,223,142,1
00938.jpg,69,59,736,415,1
00939.jpg,11,95,619,301,1
00942.jpg,226,220,926,543,6
00943.jpg,249,129,699,394,6
00944.jpg,248,169,737,454,1
00946.jpg,48,24,441,202,6
00949.jpg,48,10,197,112,7
00950.jpg,193,196,1372,1075,2
00951.jpg,115,34,733,555,6
00952.jpg,10,26,274,162,6
00953.jpg,151,97,842,537,1
00954.jpg,22,12,685,330,6
00956.jpg,8,17,590,298,4
00957.jpg,116,105,948,650,3
00958.jpg,143,229,971,598,2
00959.jpg,125,234,848,431,1
00962.jpg,189,64,1363,883,6
00964.jpg,32,70,370,287,7
00965.jpg,1,97,494,375,4
00967.jpg,57,108,551,400,5
00968.jpg,8,67,800,511,4
00969.jpg,367,292,1199,749,4
00970.jpg,23,27,555,326,6
