image_name,label
ROI_1007_img_13-7659563_100-5650571_a25-47480747_s115-47480747_y0_f90_1.jpg,Pickup
ROI_1007_img_13-7679055_100-6188431_a81-32279028_s351-32279028_y0_f90_1.jpg,Hatchback
ROI_1008_MrtSutthisan_img_13-7816157_100-5736872_a169_s270_y75_f90_0.jpg,Sedan
ROI_1008_img_13-7639164_100-5538904_a200-0144276_s290-0144276_y0_f90_1.jpg,NA
ROI_1008_img_13-7659563_100-5650571_a25-47480747_s115-47480747_y0_f90_1.jpg,SUV
ROI_1008_img_13-7679055_100-6188431_a81-32279028_s351-32279028_y0_f90_1.jpg,NA
ROI_1009_MrtSutthisan_img_13-7816157_100-5736872_a169_s270_y75_f90_0.jpg,Pickup
ROI_1009_img_13-7639164_100-5538904_a200-0144276_s290-0144276_y0_f90_1.jpg,Pickup
ROI_1009_img_13-7659563_100-5650571_a25-47480747_s115-47480747_y0_f90_1.jpg,NA
ROI_1009_img_13-7679055_100-6188431_a81-32279028_s351-32279028_y0_f90_1.jpg,Sedan
ROI_1010_MrtSutthisan_img_13-7816157_100-5736872_a169_s270_y75_f90_0.jpg,Van
ROI_1010_img_13-7639921_100-616272_a80-60093766_s350-60093766_y0_f90_1.jpg,Sedan
ROI_1010_img_13-7659563_100-5650571_a25-47480747_s295-47480747_y0_f90_1.jpg,Sedan
ROI_1010_img_13-7679055_100-6188431_a81-32279028_s351-32279028_y0_f90_1.jpg,NA
ROI_1011_MrtSutthisan_img_13-7816157_100-5736872_a169_s270_y75_f90_0.jpg,Pickup
ROI_1011_img_13-7640129_100-5640211_a102-7355857_s192-7355857_y0_f90_1.jpg,Pickup
ROI_1012_MrtSutthisan_img_13-7816157_100-5736872_a169_s270_y75_f90_0.jpg,NA
ROI_1012_img_13-7640129_100-5640211_a102-7355857_s192-7355857_y0_f90_1.jpg,NA
ROI_1013_img_13-7640486_100-5435011_a308-0017312_s218-0017312_y0_f90_1.jpg,Hatchback
ROI_1014_img_13-7100823698473_100-398645437336_s90_f90_y0_1_03-2021.jpg,Pickup
ROI_1014_img_13-7640486_100-5435011_a308-0017312_s218-0017312_y0_f90_1.jpg,SUV
ROI_1015_img_13-7091795890715_100-389729506829_s90_f90_y0_1_02-2021.jpg,NA
ROI_1016_img_13-7641744_100-6224349_a170-7539158_s260-75391579999996_y0_f90_1.jpg,Van
ROI_1017_img_13-7642485_100-6111918_a42-51152924_s312-51152924_y0_f90_1.jpg,Pickup
ROI_1017_img_13-7683132_100-5576879_a112-5056943_s202-50569430000002_y0_f90_1.jpg,Pickup
ROI_1018_img_13-7643121_100-541877_a38-35356896_s128-35356896_y0_f90_1.jpg,NA
ROI_1018_img_13-7656851_100-6039233_a307-0716701_s217-0716701_y0_f90_1.jpg,Pickup
ROI_1018_img_13-7683132_100-5576879_a112-5056943_s202-50569430000002_y0_f90_1.jpg,NA
ROI_1019_img_13-7643121_100-541877_a38-35356896_s128-35356896_y0_f90_1.jpg,NA
ROI_1019_img_13-7656851_100-6039233_a307-0716701_s217-0716701_y0_f90_1.jpg,Sedan
ROI_1020_img_13-7097185733897_100-396515509228_s90_f90_y0_1_02-2021.jpg,NA
ROI_1020_img_13-7643121_100-541877_a38-35356896_s128-35356896_y0_f90_1.jpg,NA
ROI_1021_img_13-7643121_100-541877_a38-35356896_s128-35356896_y0_f90_1.jpg,NA
ROI_1022_img_13-7643121_100-541877_a38-35356896_s128-35356896_y0_f90_1.jpg,Sedan
ROI_1023_img_13-7643121_100-541877_a38-35356896_s308-35356896_y0_f90_1.jpg,SUV
ROI_1024_MrtSutthisan_img_13-7913847_100-5686334_a82_s90_y75_f90_0.jpg,Pickup
ROI_1024_img_13-7643121_100-541877_a38-35356896_s308-35356896_y0_f90_1.jpg,Sedan
ROI_1025_img_13-7643121_100-541877_a38-35356896_s308-35356896_y0_f90_1.jpg,NA
ROI_1026_img_13-7643121_100-541877_a38-35356896_s308-35356896_y0_f90_1.jpg,Sedan
ROI_1026_img_13-8506141_100-5585844_a2-02319554_s92-02319554_y0_f90_1.jpg,NA
ROI_1027_MrtSutthisan_img_13-7858187_100-5738121_a182_s270_y75_f90_0.jpg,Sedan
ROI_1027_img_13-7643121_100-541877_a38-35356896_s308-35356896_y0_f90_1.jpg,NA
ROI_1028_MrtSutthisan_img_13-7858187_100-5738121_a182_s270_y75_f90_0.jpg,SUV
ROI_1028_img_13-7643121_100-541877_a38-35356896_s308-35356896_y0_f90_1.jpg,NA
ROI_1029_img_13-7643371_100-539753_a30-82040882_s120-82040882_y0_f90_1.jpg,Sedan
ROI_1029_img_13-8419255_100-54595_a84-83276454_s354-83276453999997_y0_f90_1.jpg,NA
ROI_1030_img_13-7643371_100-539753_a30-82040882_s120-82040882_y0_f90_1.jpg,Pickup
ROI_1031_MrtSutthisan_img_13-7987823_100-5730103_a260_s90_y75_f90_0.jpg,Sedan
ROI_1031_img_13-7643371_100-539753_a30-82040882_s120-82040882_y0_f90_1.jpg,Pickup
ROI_1032_img_13-7643371_100-539753_a30-82040882_s120-82040882_y0_f90_1.jpg,SUV
ROI_1033_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,Hatchback
ROI_1033_img_13-7643371_100-539753_a30-82040882_s120-82040882_y0_f90_1.jpg,NA
ROI_1034_MrtSutthisan_img_13-7858187_100-5738121_a2_s90_y75_f90_0.jpg,Sedan
ROI_1034_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,Sedan
ROI_1034_img_13-7643371_100-539753_a30-82040882_s120-82040882_y0_f90_1.jpg,NA
ROI_1034_img_13-7665105_100-5668351_a196-9319495_s286-9319495_y0_f90_1.jpg,Sedan
ROI_1035_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,Sedan
ROI_1035_img_13-7643371_100-539753_a30-82040882_s120-82040882_y0_f90_1.jpg,Van
ROI_1035_img_13-768555_100-5518064_a204-7547127_s294-7547127_y0_f90_1.jpg,Sedan
ROI_1036_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,NA
ROI_1036_img_13-7643371_100-539753_a30-82040882_s120-82040882_y0_f90_1.jpg,NA
ROI_1036_img_13-768555_100-5518064_a204-7547127_s294-7547127_y0_f90_1.jpg,Hatchback
ROI_1037_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,Sedan
ROI_1037_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,Hatchback
ROI_1037_img_13-768555_100-5518064_a204-7547127_s294-7547127_y0_f90_1.jpg,NA
ROI_1038_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,MPV
ROI_1038_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,NA
ROI_1038_img_13-7667727_100-5356214_a25-41138042_s115-41138042_y0_f90_1.jpg,Sedan
ROI_1038_img_13-768555_100-5518064_a204-7547127_s294-7547127_y0_f90_1.jpg,Sedan
ROI_1038_img_13-8023628_100-5735927_a181-9674793_s271-96747930000004_y0_f90_1.jpg,Sedan
ROI_1039_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,Sedan
ROI_1039_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,Sedan
ROI_1039_img_13-7667727_100-5356214_a25-41138042_s115-41138042_y0_f90_1.jpg,Sedan
ROI_1040_MrtSutthisan_img_13-7896076_100-5680772_a266_s270_y75_f90_0.jpg,NA
ROI_1040_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,Sedan
ROI_1040_img_13-7667727_100-5356214_a25-41138042_s115-41138042_y0_f90_1.jpg,Sedan
ROI_1041_MrtSutthisan_img_13-7897074_100-5680706_a266_s270_y75_f90_0.jpg,Hatchback
ROI_1041_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,NA
ROI_1041_img_13-7667727_100-5356214_a25-41138042_s115-41138042_y0_f90_1.jpg,Sedan
ROI_1041_img_13-766893_100-5509405_a206-6984956_s116-6984956_y0_f90_1.jpg,Pickup
ROI_1042_MrtSutthisan_img_13-7897074_100-5680706_a266_s270_y75_f90_0.jpg,MPV
ROI_1042_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,Pickup
ROI_1042_img_13-7667727_100-5356214_a25-41138042_s115-41138042_y0_f90_1.jpg,NA
ROI_1043_MrtSutthisan_img_13-7897074_100-5680706_a266_s270_y75_f90_0.jpg,Pickup
ROI_1043_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,Sedan
ROI_1043_img_13-7667727_100-5356214_a25-41138042_s115-41138042_y0_f90_1.jpg,Sedan
ROI_1044_MrtSutthisan_img_13-7897074_100-5680706_a266_s270_y75_f90_0.jpg,Hatchback
ROI_1044_img_13-764389_100-6041447_a219-4840947_s309-4840947_y0_f90_1.jpg,Sedan
ROI_1044_img_13-7667727_100-5356214_a25-41138042_s115-41138042_y0_f90_1.jpg,NA
ROI_1045_MrtSutthisan_img_13-7897074_100-5680706_a266_s270_y75_f90_0.jpg,NA
ROI_1045_img_13-7429692308139_100-405942385784_s270_f90_y0_1_05-2021.jpg,SUV
ROI_1045_img_13-7644111_100-6052544_a310-250309_s220-25030900000002_y0_f90_1.jpg,SUV
ROI_1045_img_13-7667727_100-5356214_a25-41138042_s115-41138042_y0_f90_1.jpg,Pickup
ROI_1046_MrtSutthisan_img_13-7898206_100-5669597_a85_s270_y75_f90_0.jpg,Sedan
ROI_1046_MrtSutthisan_img_13-7992657_100-5737119_a83_s270_y75_f90_0.jpg,Sedan
ROI_1046_img_13-7432452_100-5957342_a97-79115743_s7-791157429999998_y0_f90_1.jpg,Hatchback
ROI_1046_img_13-7585768_100-5633814_a191-3136842_s281-3136842_y0_f90_1.jpg,Hatchback
ROI_1046_img_13-7644111_100-6052544_a310-250309_s220-25030900000002_y0_f90_1.jpg,SUV
ROI_1047_MrtSutthisan_img_13-7898206_100-5669597_a85_s270_y75_f90_0.jpg,NA
ROI_1047_MrtSutthisan_img_13-7992657_100-5737119_a83_s270_y75_f90_0.jpg,Pickup
ROI_1047_img_13-7432452_100-5957342_a97-79115743_s7-791157429999998_y0_f90_1.jpg,Hatchback
ROI_1047_img_13-7644111_100-6052544_a310-250309_s220-25030900000002_y0_f90_1.jpg,Sedan
ROI_1048_img_13-7432452_100-5957342_a97-79115743_s7-791157429999998_y0_f90_1.jpg,Sedan
ROI_1048_img_13-7644111_100-6052544_a310-250309_s220-25030900000002_y0_f90_1.jpg,NA
ROI_1048_img_13-7687317_100-5566526_a202-8189359_s292-81893590000004_y0_f90_1.jpg,Hatchback
ROI_1049_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,NA
ROI_1049_img_13-7644111_100-6052544_a310-250309_s40-250309000000016_y0_f90_1.jpg,NA
ROI_1049_img_13-7667829_100-6190299_a170-1403324_s80-14033240000003_y0_f90_1.jpg,Sedan
ROI_1049_img_13-7687317_100-5566526_a202-8189359_s292-81893590000004_y0_f90_1.jpg,Sedan
ROI_1050_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,NA
ROI_1050_img_13-764449_100-5653806_a285-4078899_s195-4078899_y0_f90_1.jpg,NA
ROI_1050_img_13-7667829_100-6190299_a170-1403324_s80-14033240000003_y0_f90_1.jpg,Sedan
ROI_1050_img_13-7687317_100-5566526_a202-8189359_s292-81893590000004_y0_f90_1.jpg,Sedan
ROI_1051_MrtSutthisan_img_13-7899185_100-567728_a357_s270_y75_f90_0.jpg,NA
ROI_1051_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,Hatchback
ROI_1051_img_13-7645294_100-6186787_a83-23324648_s173-23324648_y0_f90_1.jpg,SUV
ROI_1051_img_13-7667829_100-6190299_a170-1403324_s80-14033240000003_y0_f90_1.jpg,Sedan
ROI_1051_img_13-7687317_100-5566526_a202-8189359_s292-81893590000004_y0_f90_1.jpg,NA
ROI_1051_img_13-8456287_100-5809752_a167-6540674_s257-65406740000003_y0_f90_1.jpg,Sedan
ROI_1052_MrtSutthisan_img_13-7899185_100-567728_a357_s270_y75_f90_0.jpg,SUV
ROI_1052_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,Hatchback
ROI_1052_img_13-7646228_100-5538957_a290-0834002_s200-08340020000003_y0_f90_1.jpg,SUV
ROI_1052_img_13-7687317_100-5566526_a202-8189359_s292-81893590000004_y0_f90_1.jpg,NA
ROI_1053_MrtSutthisan_img_13-7899185_100-567728_a357_s270_y75_f90_0.jpg,Hatchback
ROI_1053_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,Sedan
ROI_1053_img_13-7471272543396_100-40592722463_s270_f90_y0_1_05-2021.jpg,Sedan
ROI_1053_img_13-7646228_100-5538957_a290-0834002_s200-08340020000003_y0_f90_1.jpg,Sedan
ROI_1053_img_13-7687317_100-5566526_a202-8189359_s292-81893590000004_y0_f90_1.jpg,NA
ROI_1054_MrtSutthisan_img_13-7899185_100-567728_a357_s270_y75_f90_0.jpg,Pickup
ROI_1054_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,Van
ROI_1055_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,Sedan
ROI_1055_img_13-7648889_100-6208356_a169-8589347_s79-85893469999996_y0_f90_1.jpg,Sedan
ROI_1055_img_13-7668684_100-5644266_a201-4719453_s291-4719453_y0_f90_1.jpg,Sedan
ROI_1056_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,Pickup
ROI_1056_img_13-7648889_100-6208356_a169-8589347_s79-85893469999996_y0_f90_1.jpg,NA
ROI_1057_img_13-7433181_100-5951845_a94-64753007_s184-64753007000002_y0_f90_1.jpg,Sedan
ROI_1057_img_13-7649164_100-6172962_a170-2122719_s80-21227190000002_y0_f90_1.jpg,Pickup
ROI_1059_MrtSutthisan_img_13-7992657_100-5737119_a83_s270_y75_f90_0.jpg,SUV
ROI_1059_img_13-7463663834576_100-40571877486_s270_f90_y0_1_03-2021.jpg,Sedan
ROI_1059_img_13-7650089_100-6026287_a130-5738337_s220-5738337_y0_f90_1.jpg,Pickup
ROI_1060_img_13-7650115_100-5581354_a108-6393676_s198-6393676_y0_f90_1.jpg,SUV
ROI_1061_MrtSutthisan_img_13-7992657_100-5737119_a83_s270_y75_f90_0.jpg,NA
ROI_1061_img_13-765166_100-565893_a286-5798298_s196-57982979999997_y0_f90_1.jpg,Sedan
ROI_1062_img_13-765166_100-565893_a286-5798298_s196-57982979999997_y0_f90_1.jpg,NA
ROI_1063_img_13-7651837_100-6088811_a42-64459389_s312-64459389_y0_f90_1.jpg,Sedan
ROI_1064_img_13-7639164_100-5538904_a200-0144276_s290-0144276_y0_f90_1.jpg,Sedan
ROI_1065_img_13-7639164_100-5538904_a200-0144276_s290-0144276_y0_f90_1.jpg,Sedan
ROI_1065_img_13-7653768_100-5651853_a286-5798298_s196-57982979999997_y0_f90_1.jpg,Pickup
ROI_1066_img_13-7639164_100-5538904_a200-0144276_s290-0144276_y0_f90_1.jpg,Hatchback
ROI_1066_img_13-7653768_100-5651853_a286-5798298_s196-57982979999997_y0_f90_1.jpg,Pickup
ROI_1067_img_13-7639164_100-5538904_a200-0144276_s290-0144276_y0_f90_1.jpg,Pickup
ROI_1067_img_13-7653905_100-5533192_a23-19579371_s293-19579371_y0_f90_1.jpg,Sedan
ROI_1068_img_13-7653905_100-5533192_a23-19579371_s293-19579371_y0_f90_1.jpg,Pickup
ROI_1069_img_13-7640129_100-5640211_a102-7355857_s192-7355857_y0_f90_1.jpg,Pickup
ROI_1070_img_13-7640129_100-5640211_a102-7355857_s192-7355857_y0_f90_1.jpg,NA
ROI_1070_img_13-7654301_100-6229055_a170-3894305_s260-3894305_y0_f90_1.jpg,Sedan
ROI_1072_img_13-7655673_100-6203059_a170-5692139_s80-56921390000002_y0_f90_1.jpg,Sedan
ROI_1072_img_13-7668434_100-6189186_a172-4567308_s82-4567308_y0_f90_1.jpg,Sedan
ROI_1072_img_13-7690792_100-6185902_a171-5318181_s81-53181810000001_y0_f90_1.jpg,Hatchback
ROI_1073_img_13-6432776413176_100-409868712929_s270_f90_y0_1_09-2020.jpg,Pickup
ROI_1073_img_13-7656851_100-6039233_a307-0716701_s217-0716701_y0_f90_1.jpg,Pickup
ROI_1073_img_13-7668434_100-6189186_a172-4567308_s82-4567308_y0_f90_1.jpg,Sedan
ROI_1073_img_13-7690792_100-6185902_a171-5318181_s81-53181810000001_y0_f90_1.jpg,Sedan
ROI_1074_img_13-7656851_100-6039233_a307-0716701_s217-0716701_y0_f90_1.jpg,Hatchback
ROI_1074_img_13-7668434_100-6189186_a172-4567308_s82-4567308_y0_f90_1.jpg,Sedan
ROI_1074_img_13-7690792_100-6185902_a171-5318181_s81-53181810000001_y0_f90_1.jpg,Pickup
ROI_1075_img_13-7656851_100-6039233_a307-0716701_s37-071670100000006_y0_f90_1.jpg,Sedan
ROI_1076_img_13-7643121_100-541877_a38-35356896_s128-35356896_y0_f90_1.jpg,NA
ROI_1077_img_13-7643121_100-541877_a38-35356896_s128-35356896_y0_f90_1.jpg,NA
ROI_1077_img_13-7656851_100-6039233_a307-0716701_s37-071670100000006_y0_f90_1.jpg,Pickup
ROI_1077_img_13-7670448_100-6092199_a131-0863947_s221-0863947_y0_f90_1.jpg,Van
ROI_1078_img_13-7643121_100-541877_a38-35356896_s128-35356896_y0_f90_1.jpg,NA
ROI_1078_img_13-7658726_100-5647296_a23-49582995_s113-49582995_y0_f90_1.jpg,Sedan
ROI_1078_img_13-7670448_100-6092199_a131-0863947_s221-0863947_y0_f90_1.jpg,Sedan
ROI_1079_img_13-7643121_100-541877_a38-35356896_s128-35356896_y0_f90_1.jpg,NA
ROI_1079_img_13-7658726_100-5647296_a23-49582995_s293-49582995000003_y0_f90_1.jpg,Hatchback
ROI_1079_img_13-7670448_100-6092199_a131-0863947_s221-0863947_y0_f90_1.jpg,NA
ROI_1079_img_13-7743308_100-5769839_a22-85231362_s112-85231362_y0_f90_1.jpg,SUV
ROI_1080_img_13-7643121_100-541877_a38-35356896_s128-35356896_y0_f90_1.jpg,Sedan
ROI_1080_img_13-7670448_100-6092199_a131-0863947_s221-0863947_y0_f90_1.jpg,Pickup
ROI_1080_img_13-7692704_100-57466_a290-0318727_s20-031872700000008_y0_f90_1.jpg,Sedan
ROI_1081_img_13-7659371_100-6144694_a224-4318022_s134-4318022_y0_f90_1.jpg,Sedan
ROI_1081_img_13-7670448_100-6092199_a131-0863947_s221-0863947_y0_f90_1.jpg,NA
ROI_1081_img_13-7692704_100-57466_a290-0318727_s20-031872700000008_y0_f90_1.jpg,Hatchback
ROI_1082_img_13-7464187_100-5886381_a22-54671216_s292-54671215999997_y0_f90_1.jpg,Sedan
ROI_1082_img_13-7659563_100-5650571_a25-47480747_s115-47480747_y0_f90_1.jpg,Pickup
ROI_1082_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,Hatchback
ROI_1082_img_13-7692704_100-57466_a290-0318727_s20-031872700000008_y0_f90_1.jpg,Sedan
ROI_1083_img_13-7464187_100-5886381_a22-54671216_s292-54671215999997_y0_f90_1.jpg,SUV
ROI_1083_img_13-7659563_100-5650571_a25-47480747_s115-47480747_y0_f90_1.jpg,Pickup
ROI_1083_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,SUV
ROI_1083_img_13-7692704_100-57466_a290-0318727_s200-0318727_y0_f90_1.jpg,Sedan
ROI_1084_img_13-7464187_100-5886381_a22-54671216_s292-54671215999997_y0_f90_1.jpg,NA
ROI_1084_img_13-7659563_100-5650571_a25-47480747_s115-47480747_y0_f90_1.jpg,NA
ROI_1084_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,NA
ROI_1084_img_13-7692704_100-57466_a290-0318727_s200-0318727_y0_f90_1.jpg,NA
ROI_1085_img_13-7659563_100-5650571_a25-47480747_s295-47480747_y0_f90_1.jpg,SUV
ROI_1085_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,NA
ROI_1085_img_13-7692704_100-57466_a290-0318727_s200-0318727_y0_f90_1.jpg,MPV
ROI_1086_img_13-7659636_100-5467826_a210-5114337_s300-5114337_y0_f90_1.jpg,Sedan
ROI_1086_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,SUV
ROI_1086_img_13-7692704_100-57466_a290-0318727_s200-0318727_y0_f90_1.jpg,NA
ROI_1087_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,NA
ROI_1088_img_13-7468498_100-5843267_a287-363772_s197-36377199999993_y0_f90_1.jpg,Sedan
ROI_1088_img_13-7660399_100-5547715_a202-2360323_s112-23603230000003_y0_f90_1.jpg,Hatchback
ROI_1088_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,NA
ROI_1089_img_13-7468498_100-5843267_a287-363772_s197-36377199999993_y0_f90_1.jpg,Sedan
ROI_1089_img_13-7660399_100-5547715_a202-2360323_s112-23603230000003_y0_f90_1.jpg,Pickup
ROI_1089_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,NA
ROI_1090_img_13-7468498_100-5843267_a287-363772_s197-36377199999993_y0_f90_1.jpg,Pickup
ROI_1090_img_13-7660399_100-5547715_a202-2360323_s292-23603230000003_y0_f90_1.jpg,NA
ROI_1090_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,NA
ROI_1090_img_13-7693255_100-5563338_a25-8849464_s115-8849464_y0_f90_1.jpg,Sedan
ROI_1091_img_13-766122_100-6032563_a38-79601178_s308-79601178_y0_f90_1.jpg,Sedan
ROI_1091_img_13-7670448_100-6092199_a131-0863947_s41-08639470000003_y0_f90_1.jpg,NA
ROI_1091_img_13-7693255_100-5563338_a25-8849464_s115-8849464_y0_f90_1.jpg,Sedan
ROI_1092_ChokChai4_img_13-8041543_100-5872178_a192-56152801652308_s270_y0_f90_1.jpg,NA
ROI_1092_img_13-7475285_100-5796306_a123-3110381_s213-31103810000002_y0_f90_1.jpg,Sedan
ROI_1092_img_13-7693255_100-5563338_a25-8849464_s115-8849464_y0_f90_1.jpg,NA
ROI_1093_img_13-7475285_100-5796306_a123-3110381_s213-31103810000002_y0_f90_1.jpg,NA
ROI_1093_img_13-766122_100-6032563_a38-79601178_s308-79601178_y0_f90_1.jpg,SUV
ROI_1094_img_13-7475285_100-5796306_a123-3110381_s213-31103810000002_y0_f90_1.jpg,SUV
ROI_1094_img_13-7662485_100-5465098_a117-0656767_s207-06567669999998_y0_f90_1.jpg,SUV
ROI_1095_img_13-7475285_100-5796306_a123-3110381_s213-31103810000002_y0_f90_1.jpg,Sedan
ROI_1095_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,Sedan
ROI_1095_img_13-7662485_100-5465098_a117-0656767_s207-06567669999998_y0_f90_1.jpg,NA
ROI_1096_img_13-7475285_100-5796306_a123-3110381_s213-31103810000002_y0_f90_1.jpg,Sedan
ROI_1096_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,Sedan
ROI_1096_img_13-7662485_100-5465098_a117-0656767_s27-065676699999983_y0_f90_1.jpg,Sedan
ROI_1097_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,Sedan
ROI_1097_img_13-7663006_100-6001345_a217-2547491_s127-25474910000003_y0_f90_1.jpg,NA
ROI_1098_img_13-682475306029_100-480151427878_s270_f90_y0_1_02-2021.jpg,Sedan
ROI_1098_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,Sedan
ROI_1098_img_13-7663006_100-6001345_a217-2547491_s127-25474910000003_y0_f90_1.jpg,NA
ROI_1099_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,NA
ROI_1099_img_13-7663006_100-6001345_a217-2547491_s127-25474910000003_y0_f90_1.jpg,NA
ROI_1099_img_13-7747599_100-6231517_a119-6565301_s209-6565301_y0_f90_1.jpg,Hatchback
ROI_1100_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,Pickup
ROI_1100_img_13-7663006_100-6001345_a217-2547491_s307-2547491_y0_f90_1.jpg,Hatchback
ROI_1100_img_13-7671124_100-618884_a172-4567308_s82-4567308_y0_f90_1.jpg,Sedan
ROI_1100_img_13-7747599_100-6231517_a119-6565301_s209-6565301_y0_f90_1.jpg,NA
ROI_1101_img_13-7643371_100-539753_a30-82040882_s300-82040882_y0_f90_1.jpg,Sedan
ROI_1101_img_13-7664094_100-5434304_a117-6947036_s207-6947036_y0_f90_1.jpg,NA
ROI_1101_img_13-7671124_100-618884_a172-4567308_s82-4567308_y0_f90_1.jpg,Sedan
ROI_1101_img_13-7747599_100-6231517_a119-6565301_s209-6565301_y0_f90_1.jpg,NA
ROI_1102_img_13-7475733_100-5850435_a18-30363419_s108-30363419_y0_f90_1.jpg,Hatchback
ROI_1102_img_13-7664094_100-5434304_a117-6947036_s207-6947036_y0_f90_1.jpg,Pickup
ROI_1102_img_13-7747599_100-6231517_a119-6565301_s209-6565301_y0_f90_1.jpg,NA
